,CCCT,CVCT,V37_419,V38_419,V37_41,V38_41,Temperature,peak_v_arr1,peak_IC_arr1,peak_v_arr2,peak_IC_arr2,peak_v_arr3,peak_IC_arr3,Capacity
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,332.9,10457.5,276.8,276.8,122.9,122.9,6.580554224576014,0.0,0.0,0.0,0.0,0.0,0.0,1.2156494086360898
2,332.9,10457.5,276.8,276.8,122.9,122.9,6.580554224576014,0.0,0.0,0.0,0.0,0.0,0.0,1.2156494086360898
3,304.7,10470.699999999999,267.7,267.7,125.9,125.9,6.466249156948775,0.0,0.0,0.0,0.0,0.0,0.0,1.1476416320946563
4,304.7,10470.699999999999,267.7,267.7,125.9,125.9,6.466249156948775,0.0,0.0,0.0,0.0,0.0,0.0,1.1476416320946563
5,280.9,10490.1,253.5,253.5,120.7,120.7,6.422827031017316,0.0,0.0,0.0,0.0,0.0,0.0,1.1194574527298191
6,280.9,10490.1,253.5,253.5,120.7,120.7,6.422827031017316,0.0,0.0,0.0,0.0,0.0,0.0,1.1194574527298191
7,189.1,10572.3,180.7,180.7,96.4,96.4,6.4697679607948455,4.184018030522148,4.661683012851464,4.184018030522148,4.661683012851464,4.184018030522148,4.661683012851464,1.0841325641850128
8,189.1,10572.3,180.7,180.7,96.4,96.4,6.4697679607948455,4.184018030522148,4.661683012851464,4.184018030522148,4.661683012851464,4.184018030522148,4.661683012851464,1.0841325641850128
9,191.7,10574.0,178.5,178.5,84.5,84.5,6.45038035483515,4.184161308048368,5.201480995319396,4.184161308048368,5.201480995319396,4.184161308048368,5.201480995319396,1.0607784232892656
10,191.7,10574.0,178.5,178.5,84.5,84.5,6.45038035483515,4.184161308048368,5.201480995319396,4.184161308048368,5.201480995319396,4.184161308048368,5.201480995319396,1.0607784232892656
11,159.2,10603.4,153.6,153.6,70.9,70.9,6.364220665987161,3.9652649195484444,1.5729565504812237,3.991875530578019,1.6130934357895164,3.991875530578019,1.6130934357895164,1.0170312865626592
