,CCCT,CVCT,V37_419,V38_419,V37_41,V38_41,Temperature,peak_v_arr1,peak_IC_arr1,peak_v_arr2,peak_IC_arr2,peak_v_arr3,peak_IC_arr3,Capacity
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,21.0,7726.099999999999,2822.6000000000004,2727.6000000000004,2145.5,2050.5,24.705614135556722,3.866363087677268,21.551095080963652,3.986130904793525,44.95103545063162,4.166766582728493,36.70187623204671,1.6955681658647108
2,21.4,7733.799999999999,2805.1000000000004,2713.1000000000004,2121.7000000000003,2029.7,24.408514826281476,3.8656012311084034,20.870461868168558,3.9850793418779165,44.22645010116993,4.166892960150211,37.65747254395811,1.6814906372051954
3,21.0,7788.4,2780.3999999999996,2689.2999999999997,2105.2,2014.1,24.285497961380837,3.8640787118541247,20.382994696820496,3.9841239792283307,43.36870484817095,3.9841239792283307,43.36870484817095,1.6786372409532953
4,21.2,7793.4,2774.7999999999997,2684.2999999999997,2102.7999999999997,2012.3,24.682456388183322,3.8616961367232183,20.095895184588482,4.021606905198806,40.858674005954136,4.168101209654357,37.158951524988694,1.6694168550864992
5,21.3,7826.799999999999,2817.1,2749.6,2112.8,2045.3000000000002,24.48135835003309,3.893173107995723,24.240894945924786,3.9931432788840944,50.49807695003068,4.168757390975416,38.94839332286716,0.0
6,21.0,8036.2,2362.2000000000003,2347.0,1753.1000000000001,1737.9,25.50128830431281,3.9663585008122837,39.24583769623509,4.168604254241096,33.2267960109015,4.168604254241096,33.2267960109015,1.6611938521224778
7,21.0,7860.5,2735.4,2647.0,2082.3,1993.9,25.54587608974894,3.857351611467387,19.31264192901383,3.977178228002149,41.876351701927746,4.01894822406018,39.95383590471232,1.6506423382064332
8,21.0,7864.7,2724.0,2636.8,2061.6,1974.3999999999999,24.688239167589188,3.857445010068234,18.870306765124067,4.021031133691055,39.83227566423779,4.167920391833527,36.23502873258003,1.6424273190907783
9,21.5,7910.4,2685.6,2601.6,2038.1999999999998,1954.1999999999998,24.40629769631033,3.859615461806553,18.764376014137707,3.979044727635381,40.852772360271175,4.025457324290919,39.602836718627934,1.6353664801041328
10,21.4,7929.799999999999,2735.9,2694.7,2008.9,1967.7,23.62145592773038,3.8945503253085754,22.542043021008066,4.0303089558580005,45.481627095239574,4.1614980262783545,38.61355500167732,1.633232875930849
11,21.4,7940.799999999999,2663.2000000000003,2581.6000000000004,2010.8000000000002,1929.2,24.42565578339866,3.859997945964688,18.313619561895635,4.026506948712916,39.15759694007882,4.172035492828468,35.51069722266874,1.6258840554387932
12,21.2,7953.2,2661.6000000000004,2581.2000000000003,1997.9999999999998,1917.6,24.245822608815796,3.97792237234157,39.72847380203547,4.025970824269497,38.846618858807986,4.16709111184583,35.76929865123945,1.617976174654771
13,21.5,7963.4,2646.7999999999997,2568.2,1983.1000000000001,1904.5,24.27588520751605,3.8607360893950995,17.881089877315752,4.0257632870874085,38.57873938774643,4.166753211571731,35.65177379317086,1.6136652707273988
14,21.4,7990.4,2624.9,2547.2,1968.3,1890.6,24.30304449519241,3.860841266361417,17.720136420034855,4.028176782397599,38.34251673331054,4.169114068052405,35.73793352175002,1.605821026619692
15,21.1,8019.5,2643.5,2624.9,1912.2,1893.6,23.32007963485865,3.8969951508365197,20.951513546246524,4.037427195022291,44.78598072116226,4.160066801853973,37.7835764117267,1.6033527961961531
16,21.5,8024.2,2593.4,2518.7,1944.2,1869.5,24.3522648562709,3.979127385172751,38.604100124438204,4.028568752296087,38.22197139701598,4.171629166630295,35.274231536451374,1.5951342406182645
17,21.5,8047.299999999999,2580.1,2507.6,1926.1,1853.6,24.647072748982826,3.863569680515714,17.225826731839014,4.028712315102581,37.887217855918124,4.171589265924962,35.35837807418288,1.5878135544728509
18,21.3,8070.5,2560.2,2490.0,1908.1999999999998,1838.0,24.219088986516528,3.9789281160639716,37.934022033131754,4.028497704686615,37.55267680387518,4.16971754393239,34.65579170342019,1.5800601969084245
19,21.4,8088.2,2539.3,2470.7,1895.1,1826.5,24.613003939549717,3.980068648212961,37.695836969842865,4.030744110072743,37.501296976374185,4.172723648146083,34.61991774933559,1.575565087879128
20,21.0,8146.099999999999,2523.1,2521.6,1816.0,1814.5,23.467297045078055,3.996376435617705,46.58341915745481,4.038675587265397,43.93590725099244,4.165948723914492,37.69835948844257,1.5950169012164208
21,21.1,8052.0,2612.2000000000003,2593.0,1902.2,1883.0,24.122527737657208,3.896510268581729,20.1395968102681,4.035778015328366,44.25713301728,4.1643561008256444,37.25455422036902,1.5898075522577595
