,CCCT,CVCT,V37_419,V38_419,V37_41,V38_41,Temperature,peak_v_arr1,peak_IC_arr1,peak_v_arr2,peak_IC_arr2,peak_v_arr3,peak_IC_arr3,Capacity
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3495.1,6229.5,3303.5,3098.6,2801.7,2596.7999999999997,45.340622907624535,3.8025147820767575,24.620982278454584,3.913995630068996,58.53993486698718,3.9576764624183207,49.0169310054908,1.8328583629543171
2,3479.4,6225.2,3292.4,3086.2000000000003,2791.7,2585.5,45.40017892832245,3.802167498608254,24.267086302177045,3.9137135056561454,57.96985348026314,3.9577628644971936,48.87824456773848,1.8139835002945135
3,3457.2,6177.2,3279.2,3072.1,2780.0,2572.9,45.41314566755848,3.8016060641302865,24.000817466591915,3.913665397851004,57.45545326917981,3.9581368997479562,48.70770633132415,1.8044387333514835
4,3445.1,6315.599999999999,3349.2999999999997,3212.7,2847.7999999999997,2711.2,44.59097825616227,3.813661319925343,28.300107970697717,3.9148027515163384,63.12153089214807,3.955575840222466,51.207061195358676,1.802147684291295
5,3531.1,5946.2,3318.4,3110.8,2819.7000000000003,2612.1000000000004,45.38997674136611,3.802794290479102,24.914254448358925,3.9137654833883886,59.391229327469865,3.9568748858301586,49.170476313501126,1.7715647509798835
6,3459.9,5999.099999999999,3279.4,3068.7999999999997,2782.3,2571.7,45.4323122037273,3.8009785614408926,24.137985918551596,3.9134804776545713,57.67377190603289,3.9581049646600985,48.608072378819244,1.8139928165779544
7,3431.4,6004.4,3261.6,3052.4,2765.2999999999997,2556.1,45.44461079692405,3.8002412830182037,23.805116713389356,3.913329555858028,56.95476428567859,3.9577693923395607,48.45560841597863,1.8013261041198854
8,3426.9,5981.5,3251.4,3043.1,2755.4,2547.1,45.471819209753185,3.800189585256385,23.521700374296607,3.9133259135509766,56.53644144113809,3.9581080289423523,48.39365191237542,1.7883722583933568
9,3391.7,6216.5,3311.0,3188.3,2814.0,2691.3,44.60652171658323,3.813675321323046,28.07064983807796,3.9146689609604475,62.655624886863535,3.9565097934981637,50.808083856738534,1.776540165737316
10,3471.5,5806.9,3277.7000000000003,3064.5,2782.2000000000003,2569.0,45.49236252359181,3.800307793593903,24.307040031852722,3.9134685859625313,57.617459643505484,3.95830420079458,48.517768125532115,1.7856209131823229
11,3414.9,5818.099999999999,3245.6,3035.3,2751.2,2540.9,45.481486771431456,3.799544780659065,23.660750927962013,3.913446843810307,56.52464202683158,3.958718212191093,48.22829025440091,1.781363403668594
12,3382.1,5855.0,3223.8,3016.7,2730.0,2522.8999999999996,45.47861599108777,3.7993970155338195,23.246637222189843,3.9134934024798382,55.8711725351555,3.9594265812318983,48.23850026190963,1.768489838397124
13,3350.8,5936.599999999999,3204.3,3000.6000000000004,2710.9,2507.2000000000003,45.48086884575752,3.799621696335244,22.76949049164068,3.9135498639384445,55.173816134468254,3.9592646408315755,47.83941495642774,1.766505238291406
14,3336.4,6097.599999999999,3261.7000000000003,3163.7000000000003,2765.9,2667.9,44.613726059187655,3.81369803685247,27.757881021935788,3.914812924983638,61.80865175428349,3.957561395811338,50.45127899527353,1.751740527921767
15,3468.2,5716.099999999999,3272.6,3065.0,2779.7,2572.1,45.39877060215698,3.802183098603401,24.821519884161972,3.914267275060625,58.166480515020226,3.9586854409477277,48.2051853228022,1.7352349314055016
