,CCCT,CVCT,V37_419,V38_419,V37_41,V38_41,Temperature,peak_v_arr1,peak_IC_arr1,peak_v_arr2,peak_IC_arr2,peak_v_arr3,peak_IC_arr3,Capacity
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,28.4,10595.199999999999,128.0,128.0,24.6,24.6,25.806731566152397,4.076225229127835,0.6356021285563163,4.07906442974437,0.6454741387296781,4.0823768304636605,0.6569914839319212,0.4729861500927512
2,28.4,10577.9,134.2,134.2,24.8,24.8,25.81795807940257,4.076225229127835,0.6356021285563163,4.07906442974437,0.6454741387296781,4.0823768304636605,0.6569914839319212,0.1628079382920206
3,191.6,10568.699999999999,140.2,140.2,25.3,25.3,25.804645412685264,4.076225229127835,0.6356021285563163,4.07906442974437,0.6454741387296781,4.0823768304636605,0.6569914839319212,0.4787632853388766
4,180.1,10582.199999999999,131.1,131.1,25.0,25.0,25.768553499268197,4.076225229127835,0.6356021285563163,4.07906442974437,0.6454741387296781,4.0823768304636605,0.6569914839319212,0.4711383364607152
5,56.1,10657.4,75.6,75.6,21.2,21.2,25.611156791418377,4.009481854178545,0.34217609787399256,4.048567965105258,0.4605256757920422,4.084608405050669,0.5696532086775585,0.4668172561120673
6,62.9,10644.3,81.1,81.1,21.5,21.5,25.60646668894674,4.002383469258083,0.32075130557788756,4.047404905167474,0.45962280622494345,4.08382674095934,0.571968289894468,0.4699932676625547
7,170.9,10592.9,127.0,127.0,25.2,25.2,25.795975065208022,4.002383469258083,0.32075130557788756,4.047404905167474,0.45962280622494345,4.08382674095934,0.571968289894468,0.4627052684317185
8,167.1,10597.5,125.9,125.9,25.0,25.0,25.799706804300893,4.002383469258083,0.32075130557788756,4.047404905167474,0.45962280622494345,4.08382674095934,0.571968289894468,0.4604944782656097
9,168.5,10602.0,128.4,128.4,25.4,25.4,25.803125495437154,4.086338155793135,0.6698508064865615,4.086338155793135,0.6698508064865615,4.086338155793135,0.6698508064865615,0.4412227248835694
10,164.1,10597.9,123.3,123.3,25.0,25.0,25.801759809519968,4.086338155793135,0.6698508064865615,4.086338155793135,0.6698508064865615,4.086338155793135,0.6698508064865615,0.4435442194396584
11,53.2,10662.199999999999,66.4,66.4,20.6,20.6,25.628570507669178,4.009271665835229,0.31614541956856496,4.0479969424814595,0.43298876453099794,4.08775489317159,0.5529479320257548,0.4126655541164234
12,28.8,6512.0,2623.7,2541.6,2021.5,1939.4,45.47160761076525,3.903489241790624,21.03287678121878,3.9941215370429553,49.594239856713585,4.031496343333988,45.064724763786586,1.7461791006389626
13,2899.2,6420.799999999999,2609.3,2521.0,2029.5,1941.1999999999998,45.61082993178333,3.894038946495788,22.06575254443148,3.991706450385868,48.72736469939864,4.031723459921293,42.55538401958452,1.7695250734505363
14,2898.8,6762.799999999999,2611.1,2523.0,2027.6999999999998,1939.6,45.56645091129546,3.8943562155020306,22.247514433337642,3.9918394751134745,49.00797828490952,4.031631430797936,42.608776781354166,1.7715391419501945
