,CCCT,CVCT,V37_419,V38_419,V37_41,V38_41,Temperature,peak_v_arr1,peak_IC_arr1,peak_v_arr2,peak_IC_arr2,peak_v_arr3,peak_IC_arr3,Capacity
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2369.5,8418.099999999999,2276.0,2263.2000000000003,1539.3,1526.5,26.13142416653293,3.9371349135082196,18.749487561809968,4.031325187493758,45.24626696005941,4.068221620023379,47.54821589199759,1.6623217152845853
2,2316.2,8391.3,2250.0,2234.7000000000003,1529.8,1514.5,26.011742722209366,3.9348799420391196,18.126590224088286,4.026633252928889,45.24220932075544,4.0657572857390125,47.429335649972174,1.645087369694532
3,2280.1,8371.9,2212.9,2197.1,1507.0,1491.2,25.897132461280005,3.929499045944732,16.913456644269655,4.024078132920499,45.03064927102533,4.065822135623022,47.141785306921,1.620729289277574
4,2251.6,8529.099999999999,2185.0,2169.0,1486.6000000000001,1470.6000000000001,25.359306415125168,3.925865991552422,16.370004182273505,4.024167434013563,44.70028720398158,4.063270058583102,46.39819528528542,1.5967402025126003
5,2146.4,8635.7,2086.1,2070.7999999999997,1376.0,1360.7,25.059386099808727,3.9359961776573087,14.385833387274063,4.030532635795505,45.96558951765011,4.069908329609445,47.900803505881015,1.4856500618812698
6,2149.1,8631.599999999999,2091.3,2074.9,1411.3,1394.8999999999999,25.15626044755624,3.926183461564114,14.189193125895873,4.021425283692755,43.31666628090582,4.065757965690937,45.84191044263647,1.4866702197497013
7,2128.0,8653.4,2071.8,2055.4,1400.0,1383.6,25.248097782652557,3.9260741822225698,13.514040287299228,4.020270405352906,42.58035336347848,4.062951336772146,44.881280288712254,1.4701330958405268
8,2118.1,8661.7,2061.6,2045.1,1393.5,1377.0,25.2462081937367,3.926273685506569,13.169099895190213,4.01859588992546,42.645711817641626,4.063046448225557,44.79527718759514,1.4565041801019636
9,2082.4,8689.0,2033.9,2017.5,1370.9,1354.5,25.15827472142004,4.018066937455603,42.53748103275772,4.033972123150802,40.20492632925187,4.065304622224895,44.765013861376524,1.4418961035576472
10,2070.2,8711.599999999999,2010.2,1994.6000000000001,1325.1,1309.5,24.90825977508362,4.025284969933291,44.3443299560419,4.066457169855671,46.7159544337787,4.066457169855671,46.7159544337787,1.4370949588970292
11,2093.8,8679.3,2040.4,2023.6000000000001,1383.3,1366.5,25.382588437189867,4.015578452379282,42.65172303999215,4.033615093362627,39.89009138285512,4.063294417786099,44.656491140143544,1.4458703624967404
