,CCCT,CVCT,V37_419,V38_419,V37_41,V38_41,Temperature,peak_v_arr1,peak_IC_arr1,peak_v_arr2,peak_IC_arr2,peak_v_arr3,peak_IC_arr3,Capacity
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2121.0,8677.2,1777.5,1754.0,803.3,779.8,6.8063809228397005,4.106009848712068,32.55778607711132,4.106009848712068,32.55778607711132,4.106009848712068,32.55778607711132,1.4209057149417377
2,2040.9,8797.3,1619.9,1570.6000000000001,896.7,847.4000000000001,6.887514347327035,4.115509548788764,32.59974861261306,4.115509548788764,32.59974861261306,4.115509548788764,32.59974861261306,1.372852133389263
3,2040.9,8797.3,1619.9,1570.6000000000001,896.7,847.4000000000001,6.887514347327035,4.115509548788764,32.59974861261306,4.115509548788764,32.59974861261306,4.115509548788764,32.59974861261306,1.372852133389263
4,20.7,9934.699999999999,371.29999999999995,371.29999999999995,110.2,110.2,6.501715930302891,4.115509548788764,32.59974861261306,4.115509548788764,32.59974861261306,4.115509548788764,32.59974861261306,2.378643730568756
5,21.2,10189.3,492.0,492.0,103.10000000000001,103.10000000000001,6.3986373903472415,4.167365021726876,33.61730336125467,4.167365021726876,33.61730336125467,4.167365021726876,33.61730336125467,1.0605357965671216
6,727.3,10034.699999999999,643.5,643.5,242.70000000000002,242.70000000000002,6.493040241070202,4.167365021726876,33.61730336125467,4.167365021726876,33.61730336125467,4.167365021726876,33.61730336125467,1.0069932376659496
7,640.1,10162.3,484.7,484.7,163.8,163.8,6.406022896371404,4.167365021726876,33.61730336125467,4.167365021726876,33.61730336125467,4.167365021726876,33.61730336125467,0.9298775334359536
8,614.4,10175.0,499.79999999999995,499.79999999999995,183.20000000000002,183.20000000000002,6.427516227739803,4.167365021726876,33.61730336125467,4.167365021726876,33.61730336125467,4.167365021726876,33.61730336125467,0.9232377029483808
9,323.1,10453.6,254.8,254.8,54.3,54.3,6.274644447112395,4.167365021726876,33.61730336125467,4.167365021726876,33.61730336125467,4.167365021726876,33.61730336125467,0.9053279121173716
10,684.5,10073.9,655.4,637.7,419.29999999999995,401.59999999999997,6.845690244336657,4.160545999732644,11.829551954762355,4.160545999732644,11.829551954762355,4.160545999732644,11.829551954762355,0.8595848360639872
11,401.1,10370.8,328.29999999999995,328.29999999999995,106.80000000000001,106.80000000000001,6.392352944065615,4.160545999732644,11.829551954762355,4.160545999732644,11.829551954762355,4.160545999732644,11.829551954762355,0.8369614294820705
12,286.0,10488.5,238.20000000000002,238.20000000000002,81.4,81.4,6.281596305470814,4.160545999732644,11.829551954762355,4.160545999732644,11.829551954762355,4.160545999732644,11.829551954762355,0.8456824187653132
13,604.9,10162.3,571.1999999999999,552.3,369.29999999999995,350.4,6.809160893810756,4.160545999732644,11.829551954762355,4.160545999732644,11.829551954762355,4.160545999732644,11.829551954762355,0.8071214007577537
14,192.8,10575.4,162.9,162.9,37.5,37.5,6.253536114234008,4.0472317080800195,1.89785475955647,4.0472317080800195,1.89785475955647,4.0472317080800195,1.89785475955647,0.7820744360746734
15,585.7,10179.3,552.6999999999999,542.4,343.09999999999997,332.8,6.713402217923067,4.0472317080800195,1.89785475955647,4.0472317080800195,1.89785475955647,4.0472317080800195,1.89785475955647,0.7953019444133349
16,578.5,10187.6,558.8,540.8,380.7,362.7,6.758430527045934,4.106204779563574,8.851794811280248,4.174350018571214,8.029072764635034,4.174350018571214,8.029072764635034,0.7752051154719997
17,344.2,10421.8,309.9,309.9,111.9,111.9,6.342222767864982,4.106204779563574,8.851794811280248,4.174350018571214,8.029072764635034,4.174350018571214,8.029072764635034,0.7711865903845158
18,194.0,10570.199999999999,164.3,164.3,37.5,37.5,6.225045351312692,4.047091002389025,1.9007864666095067,4.047091002389025,1.9007864666095067,4.047091002389025,1.9007864666095067,0.7585098914517947
19,548.9,10215.8,521.1,503.50000000000006,331.7,314.1,6.75332768057633,4.047091002389025,1.9007864666095067,4.047091002389025,1.9007864666095067,4.047091002389025,1.9007864666095067,0.7349386490499009
20,515.7,10245.6,488.29999999999995,482.7,299.29999999999995,293.7,6.663209267245541,4.047091002389025,1.9007864666095067,4.047091002389025,1.9007864666095067,4.047091002389025,1.9007864666095067,0.7366758033690756
21,513.7,10245.4,489.0,475.20000000000005,316.9,303.1,6.730420611780718,4.047091002389025,1.9007864666095067,4.047091002389025,1.9007864666095067,4.047091002389025,1.9007864666095067,0.7093946599203638
22,502.1,10255.9,478.0,472.3,295.4,289.7,6.659251860149705,4.047091002389025,1.9007864666095067,4.047091002389025,1.9007864666095067,4.047091002389025,1.9007864666095067,0.7186465009220309
23,149.9,10619.8,132.6,132.6,30.299999999999997,30.299999999999997,6.224660354035511,4.047091002389025,1.9007864666095067,4.047091002389025,1.9007864666095067,4.047091002389025,1.9007864666095067,0.6913885231046639
