,CCCT,CVCT,V37_419,V38_419,V37_41,V38_41,Temperature,peak_v_arr1,peak_IC_arr1,peak_v_arr2,peak_IC_arr2,peak_v_arr3,peak_IC_arr3,Capacity
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1,20.8,8553.8,2095.9,2042.8999999999999,986.6999999999999,933.6999999999999,7.211415330244377,4.070303520084579,28.26621912572569,4.070303520084579,28.26621912572569,4.070303520084579,28.26621912572569,1.648789607776492
2,20.6,8654.9,1937.1999999999998,1888.6999999999998,1040.8999999999999,992.4,7.172556105834922,4.070303520084579,28.26621912572569,4.070303520084579,28.26621912572569,4.070303520084579,28.26621912572569,1.601636485397804
3,20.6,8654.9,1937.1999999999998,1888.6999999999998,1040.8999999999999,992.4,7.172556105834922,4.070303520084579,28.26621912572569,4.070303520084579,28.26621912572569,4.070303520084579,28.26621912572569,1.601636485397804
4,21.0,9525.4,1178.0,1151.5,565.6,539.1,7.424077038667819,4.016128860322027,19.036565778690925,4.134816944681202,33.00088774142768,4.165574692873289,42.46828277054045,2.6401491157387014
5,21.0,9251.0,1381.3000000000002,1381.3000000000002,667.9,667.9,7.005094128181653,3.9057363011953585,15.119299289138446,3.9057363011953585,15.119299289138446,3.9057363011953585,15.119299289138446,1.359027658891632
6,20.7,9444.8,1236.9,1236.9,637.8,637.8,6.999608620637289,4.045943140466505,20.95581368256311,4.144556445569261,25.776478867539687,4.166531451245491,50.68028308175301,1.3742172692238257
7,20.6,9362.8,1323.6000000000001,1323.6000000000001,673.6,673.6,6.965318664847011,4.027424230795119,35.90791349669715,4.076791393862735,27.610862615639576,4.1222115764970235,23.051367385775002,1.3528030430821978
8,21.1,9455.9,1251.2,1251.2,462.2,462.2,6.558105841549488,4.049232822621216,19.150781271967652,4.126588491865921,36.23100431808553,4.146871696047285,42.11870371964943,1.3607406193458433
9,21.1,9455.9,1251.2,1251.2,462.2,462.2,6.558105841549488,4.049232822621216,19.150781271967652,4.126588491865921,36.23100431808553,4.146871696047285,42.11870371964943,1.3607406193458433
10,20.6,9693.4,1059.5,1059.5,498.7,498.7,6.987443847127605,4.1695442619424785,38.67360297917259,4.1695442619424785,38.67360297917259,4.1695442619424785,38.67360297917259,1.4002714246164416
11,21.3,9440.5,1037.0,1037.0,423.7,423.7,6.0828192961126755,4.029275304612521,14.847614453291747,4.108283619222129,32.21577480557942,4.127598830265758,37.8011876531294,0.07658354174014805
12,21.0,9886.0,608.5,608.5,130.3,130.3,5.965088254336997,4.1501563392152905,32.288073233352755,4.157098747342651,33.95472001325763,4.157098747342651,33.95472001325763,0.5736933387569048
13,664.8,10084.8,684.6999999999999,684.6999999999999,342.2,342.2,5.9585108725870155,4.062206775026013,192.56493959160062,4.062206775026013,192.56493959160062,4.062206775026013,192.56493959160062,0.3014742035427856
14,20.9,9815.699999999999,886.9,886.9,364.2,364.2,6.597052575484162,4.062206775026013,192.56493959160062,4.062206775026013,192.56493959160062,4.062206775026013,192.56493959160062,0
15,20.7,10103.199999999999,646.1999999999999,646.1999999999999,161.9,161.9,5.912334301999461,4.078094032472085,48.69970459482866,4.142594852086205,135.10344736972672,4.142594852086205,135.10344736972672,0.0961913170505672
16,21.2,9019.699999999999,1466.2,1466.2,613.3,613.3,6.144285312973134,4.072614670388977,26.311074519048205,4.106642844682839,38.7129689619763,4.163833457016527,28.508949116402313,0.27808517709104497
17,36.2,10636.4,96.7,96.7,11.5,11.5,5.805565399286071,4.108435338459839,2.1896796060167683,4.166188769720077,5.833691437977916,4.1741917747011765,5.786163361654376,[]
