,CCCT,CVCT,V37_419,V38_419,V37_41,V38_41,Temperature,peak_v_arr1,peak_IC_arr1,peak_v_arr2,peak_IC_arr2,peak_v_arr3,peak_IC_arr3,Capacity
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1355.7,9440.6,1196.2,1153.8000000000002,652.0999999999999,609.6999999999999,6.797039458477361,4.111788148624591,29.676399228133143,4.111788148624591,29.676399228133143,4.111788148624591,29.676399228133143,1.5161488467923143
2,1292.8,9485.8,1188.2,1147.6000000000001,597.2,556.6,6.64769685362503,4.155488756558697,33.8505481998142,4.155488756558697,33.8505481998142,4.155488756558697,33.8505481998142,1.503121190703977
3,1205.3,9575.0,1089.7,1049.7,595.3,555.3,6.671211445777035,4.132406472443046,29.95530913595421,4.132406472443046,29.95530913595421,4.132406472443046,29.95530913595421,1.48586566102824
4,1186.2,9597.1,1046.8999999999999,1007.5999999999999,591.5999999999999,552.3,6.644391114555026,4.104577533003094,22.3427261695338,4.104577533003094,22.3427261695338,4.104577533003094,22.3427261695338,1.4694562316392716
5,20.9,9686.0,968.3,942.3,369.90000000000003,343.90000000000003,6.472428832388976,4.060265701009499,12.49700760726708,4.060265701009499,12.49700760726708,4.060265701009499,12.49700760726708,1.458955459264481
6,1164.2,9648.6,1009.7,983.6,394.8,368.70000000000005,6.59711001989636,4.066967459611825,15.434310772969475,4.066967459611825,15.434310772969475,4.066967459611825,15.434310772969475,1.4556853555098297
7,1167.9,9623.3,1007.4,969.0999999999999,518.2,479.90000000000003,6.934096844736393,4.066967459611825,15.434310772969475,4.066967459611825,15.434310772969475,4.066967459611825,15.434310772969475,1.456232262380321
8,1068.9,9694.1,971.2,935.3,526.5,490.59999999999997,6.837981119053194,4.141229084227584,26.48976244644762,4.141229084227584,26.48976244644762,4.141229084227584,26.48976244644762,1.4440592236675138
9,1106.8,9677.699999999999,956.3,920.2,477.00000000000006,440.90000000000003,6.904036282764311,4.141229084227584,26.48976244644762,4.141229084227584,26.48976244644762,4.141229084227584,26.48976244644762,1.428294264765868
