,CCCT,CVCT,V37_419,V38_419,V37_41,V38_41,Temperature,peak_v_arr1,peak_IC_arr1,peak_v_arr2,peak_IC_arr2,peak_v_arr3,peak_IC_arr3,Capacity
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,21.5,8833.3,1668.8999999999999,1631.5,723.3000000000001,685.9000000000001,6.4143510033004505,4.103338850641017,41.21273894058265,4.103338850641017,41.21273894058265,4.103338850641017,41.21273894058265,1.5243662105099025
2,20.9,9116.0,1403.3999999999999,1368.7,629.1,594.4,6.263927129839187,4.13944962179529,47.8196660418655,4.167795772722055,26.56342551794962,4.167795772722055,26.56342551794962,1.5080762969973425
3,21.0,9317.6,1213.1000000000001,1180.4,603.5,570.8,6.251469678656883,4.131843717877578,31.752226455657894,4.162554525033354,24.56509194115906,4.162554525033354,24.56509194115906,1.4835577960067696
4,20.9,9401.0,1127.7,1096.5,587.4,556.1999999999999,6.21497944169411,4.107458021976777,25.1093436094798,4.107458021976777,25.1093436094798,4.107458021976777,25.1093436094798,1.4671391666146525
5,20.9,9330.699999999999,1204.8000000000002,1204.8000000000002,347.2,347.2,6.092666461165559,4.161064584151883,63.14313838687918,4.161064584151883,63.14313838687918,4.161064584151883,63.14313838687918,1.448858156982267
6,20.9,9058.699999999999,1548.1000000000001,1548.1000000000001,435.7,435.7,6.187810206471489,4.142804439557272,66.54199718442499,4.168432908410379,57.93482562494887,4.168432908410379,57.93482562494887,1.4458534180949325
7,20.9,9235.699999999999,1311.2,1285.2,492.40000000000003,466.40000000000003,6.425894472599308,4.1590365274157,45.94834521947823,4.1590365274157,45.94834521947823,4.1590365274157,45.94834521947823,1.431118266178283
8,20.9,9337.4,1217.6,1193.6999999999998,507.5,483.6,6.331701988672408,4.1362155510964955,36.63507229293831,4.1362155510964955,36.63507229293831,4.1362155510964955,36.63507229293831,1.419274551657853
9,146.5,9412.6,1156.6,1132.6,414.3,390.3,6.3539127187662245,4.1566957294236975,40.72007006793909,4.167503951557,47.141213106776874,4.167503951557,47.141213106776874,1.3999974221808271
10,21.0,9737.3,945.7,922.0,406.59999999999997,382.9,6.299383558313136,4.1697255908228135,40.03879119440863,4.1697255908228135,40.03879119440863,4.1697255908228135,40.03879119440863,1.3885156686114437
11,21.0,9426.3,1165.7,1165.7,209.4,209.4,6.119106088844921,4.137385268448105,59.63269406692326,4.151228628093192,79.85206956802953,4.163137469266963,117.20975171191334,1.3652234669528964
12,1024.3,9778.4,870.3,870.3,312.59999999999997,312.59999999999997,6.2442139643198535,4.149760016634008,37.94251498267864,4.149760016634008,37.94251498267864,4.149760016634008,37.94251498267864,1.4060442272970963
13,965.7,9825.8,858.2,834.1,447.2,423.1,6.3266519915760115,4.13406971369884,24.74607679192837,4.160985961970101,16.251607165900094,4.160985961970101,16.251607165900094,1.405754161352578
14,21.5,9834.699999999999,802.1,778.1,418.4,394.4,6.34182636437102,4.131050083730008,22.083682082308506,4.131050083730008,22.083682082308506,4.131050083730008,22.083682082308506,1.3867662881727878
15,929.2,9835.6,849.7,826.6,386.1,363.0,6.363038788567033,4.131050083730008,22.083682082308506,4.131050083730008,22.083682082308506,4.131050083730008,22.083682082308506,1.3705053061420225
16,21.4,9767.8,888.1999999999999,868.1999999999999,355.4,335.4,6.27526016076628,4.153941566867297,39.593577391101476,4.153941566867297,39.593577391101476,4.153941566867297,39.593577391101476,1.34974311148236
17,20.7,9994.4,606.9,606.9,166.70000000000002,166.70000000000002,6.07211429174397,4.153941566867297,39.593577391101476,4.153941566867297,39.593577391101476,4.153941566867297,39.593577391101476,1.3251533367939785
18,21.1,9740.4,846.8,832.0,321.9,307.1,6.207997563153254,4.171116802992359,41.66212551810283,4.171116802992359,41.66212551810283,4.171116802992359,41.66212551810283,1.3111943869635805
19,61.0,10389.4,328.2,328.2,93.60000000000001,93.60000000000001,5.637368513245537,4.171116802992359,41.66212551810283,4.171116802992359,41.66212551810283,4.171116802992359,41.66212551810283,0.0
20,21.5,9855.4,842.5,837.6,274.09999999999997,269.2,6.134010914344963,4.158713437067536,34.59576830371307,4.17102211943677,44.31097548381785,4.17102211943677,44.31097548381785,1.3394234405932892
21,21.0,9794.699999999999,809.0,802.2,304.0,297.20000000000005,6.2541368729785685,4.135676393064698,26.67731183745328,4.135676393064698,26.67731183745328,4.135676393064698,26.67731183745328,1.2849157142560723
22,83.7,10102.199999999999,475.79999999999995,475.79999999999995,127.9,127.9,6.056088458175721,4.118681368021128,10.4160373338431,4.118681368021128,10.4160373338431,4.118681368021128,10.4160373338431,1.281719159327807
23,21.3,10084.8,598.4,595.6,263.2,260.40000000000003,6.210243729854372,4.119421334837247,17.171791189548188,4.145603371539526,15.162970023170118,4.173535469287215,13.877121379429816,1.2600051642942829
24,21.3,9854.6,831.4,825.9,250.1,244.6,6.182640696176797,4.178110965935911,38.09777832402856,4.178110965935911,38.09777832402856,4.178110965935911,38.09777832402856,1.266070385993126
25,21.4,9891.0,707.9,706.9,266.5,265.5,6.136272149551929,4.100220205410024,13.823562211479477,4.100220205410024,13.823562211479477,4.100220205410024,13.823562211479477,1.2413590294280803
26,271.6,10194.699999999999,542.0,541.3000000000001,242.8,242.1,6.1415015288086625,4.114274763543182,14.551054964946076,4.146097679739789,14.652593710518627,4.1673841219843615,17.39940083903727,1.2298873703485311
27,20.7,10423.199999999999,292.9,292.9,116.5,116.5,5.997352917884704,4.114274763543182,14.551054964946076,4.146097679739789,14.652593710518627,4.1673841219843615,17.39940083903727,1.228088614506696
28,20.6,10241.1,447.7,447.7,226.8,226.8,6.143440569877446,4.09259042837418,8.404085053179292,4.096674516396563,8.41918136026607,4.096674516396563,8.41918136026607,1.2139857189070042
29,21.2,10220.4,452.09999999999997,452.09999999999997,193.1,193.1,6.137450498889958,4.09259042837418,8.404085053179292,4.096674516396563,8.41918136026607,4.096674516396563,8.41918136026607,1.2173435064564189
30,21.2,10178.1,489.5,489.5,199.1,199.1,6.169863059975235,4.09259042837418,8.404085053179292,4.096674516396563,8.41918136026607,4.096674516396563,8.41918136026607,1.2073445944515917
31,492.9,10270.199999999999,444.2,444.2,201.20000000000002,201.20000000000002,6.186961067003751,4.165211217228863,12.77279047649169,4.165211217228863,12.77279047649169,4.165211217228863,12.77279047649169,1.18804049227045
32,20.8,10414.4,281.0,281.0,93.30000000000001,93.30000000000001,6.077535332475139,4.165211217228863,12.77279047649169,4.165211217228863,12.77279047649169,4.165211217228863,12.77279047649169,1.186304749886542
33,21.3,10209.0,401.0,401.0,137.3,137.3,6.214979525051872,4.165211217228863,12.77279047649169,4.165211217228863,12.77279047649169,4.165211217228863,12.77279047649169,1.2613935471028506
34,698.1,10095.8,579.6999999999999,569.4,247.3,237.0,6.254247905282491,4.1839482090595626,28.72108289190418,4.1839482090595626,28.72108289190418,4.1839482090595626,28.72108289190418,1.2648246158850651
35,20.8,10084.3,569.3,559.6999999999999,251.9,242.3,6.153767266905195,4.1839482090595626,28.72108289190418,4.1839482090595626,28.72108289190418,4.1839482090595626,28.72108289190418,1.24664945489822
36,21.0,10170.699999999999,508.4,500.0,231.70000000000002,223.3,6.281815961969939,4.1839482090595626,28.72108289190418,4.1839482090595626,28.72108289190418,4.1839482090595626,28.72108289190418,1.2333924152795082
37,21.5,10254.4,451.29999999999995,444.9,237.5,231.1,6.263763451563647,4.088173224415321,8.00246284330744,4.088173224415321,8.00246284330744,4.088173224415321,8.00246284330744,1.2129250072037692
38,176.8,10399.699999999999,268.5,268.5,86.4,86.4,6.161638305944064,4.088173224415321,8.00246284330744,4.088173224415321,8.00246284330744,4.088173224415321,8.00246284330744,1.1999106597943647
39,20.9,10293.6,400.0,398.0,198.70000000000002,196.70000000000002,6.232245784277484,4.088173224415321,8.00246284330744,4.088173224415321,8.00246284330744,4.088173224415321,8.00246284330744,1.1902559038393383
40,20.8,10239.0,451.29999999999995,444.2,202.6,195.5,6.173880396365787,4.088173224415321,8.00246284330744,4.088173224415321,8.00246284330744,4.088173224415321,8.00246284330744,1.1892563795455853
41,20.7,10304.9,410.0,407.20000000000005,212.0,209.2,6.197936764800582,4.184132300816997,12.473483284056345,4.184132300816997,12.473483284056345,4.184132300816997,12.473483284056345,1.167069685125939
42,21.2,10338.9,373.0,373.0,198.4,198.4,6.177861019167903,4.087361599021019,6.639122668896557,4.087361599021019,6.639122668896557,4.087361599021019,6.639122668896557,1.1615348403090369
43,20.7,10494.0,219.0,219.0,80.10000000000001,80.10000000000001,6.052272625093543,4.184786580310674,11.423439683623316,4.184786580310674,11.423439683623316,4.184786580310674,11.423439683623316,1.1555563844349988
44,21.0,10242.4,439.79999999999995,439.7,189.6,189.5,6.1797729359692415,4.184786580310674,11.423439683623316,4.184786580310674,11.423439683623316,4.184786580310674,11.423439683623316,1.1488524666097713
45,158.5,10086.8,580.5,580.5,186.9,186.9,6.103318574823602,4.184105133809074,27.510690059301794,4.184105133809074,27.510690059301794,4.184105133809074,27.510690059301794,1.143572986788779
46,183.4,10186.1,492.7,490.0,173.4,170.7,6.162003682485233,4.178395859358402,20.22049737007303,4.184697557959468,20.31696188307089,4.184697557959468,20.31696188307089,1.1418015379428537
47,192.4,10333.199999999999,402.09999999999997,398.5,193.20000000000002,189.60000000000002,6.139935537789659,4.157320252413233,12.742845357503764,4.182566345500087,7.082851238766793,4.182566345500087,7.082851238766793,1.136058647502255
48,50.8,10384.8,278.0,278.0,69.4,69.4,5.958012668187539,4.157320252413233,12.742845357503764,4.182566345500087,7.082851238766793,4.182566345500087,7.082851238766793,1.1236364680969286
49,21.4,10297.1,396.2,389.40000000000003,180.3,173.5,6.1876868228180575,4.182303842658867,15.421180923926292,4.182303842658867,15.421180923926292,4.182303842658867,15.421180923926292,1.1320498900328944
50,21.3,10291.9,396.79999999999995,396.79999999999995,175.0,175.0,6.165450652648644,4.182303842658867,15.421180923926292,4.182303842658867,15.421180923926292,4.182303842658867,15.421180923926292,1.117010176215815
51,302.2,10328.9,382.2,376.0,173.4,167.2,6.181352215855617,4.182303842658867,15.421180923926292,4.182303842658867,15.421180923926292,4.182303842658867,15.421180923926292,1.120043039721982
52,401.0,10362.4,348.2,348.2,165.20000000000002,165.20000000000002,6.131611601924141,4.182303842658867,15.421180923926292,4.182303842658867,15.421180923926292,4.182303842658867,15.421180923926292,1.1059773445917065
53,83.8,10612.0,132.6,132.6,37.9,37.9,5.951243456342401,4.182303842658867,15.421180923926292,4.182303842658867,15.421180923926292,4.182303842658867,15.421180923926292,0.0
54,21.4,10409.1,296.29999999999995,296.29999999999995,94.7,94.7,6.161768674885032,4.182303842658867,15.421180923926292,4.182303842658867,15.421180923926292,4.182303842658867,15.421180923926292,1.1907902374762016
55,547.4,10227.4,459.9,448.0,220.1,208.2,6.300888286646537,4.182303842658867,15.421180923926292,4.182303842658867,15.421180923926292,4.182303842658867,15.421180923926292,1.2012387088454022
56,539.7,10227.699999999999,459.9,442.9,226.4,209.4,6.34246249083163,4.184268490190392,14.568507143396298,4.184268490190392,14.568507143396298,4.184268490190392,14.568507143396298,1.1906909549024802
57,545.4,10241.5,468.2,454.90000000000003,225.20000000000002,211.9,6.519920784198943,4.184268490190392,14.568507143396298,4.184268490190392,14.568507143396298,4.184268490190392,14.568507143396298,1.1764375730308343
58,21.3,10261.4,453.2,438.3,237.4,222.5,6.685385595686235,4.184268490190392,14.568507143396298,4.184268490190392,14.568507143396298,4.184268490190392,14.568507143396298,1.1628110372792353
59,178.5,10480.6,234.9,234.9,82.0,82.0,6.471483297343151,4.184268490190392,14.568507143396298,4.184268490190392,14.568507143396298,4.184268490190392,14.568507143396298,1.1516152840582583
60,21.0,10486.699999999999,228.70000000000002,228.70000000000002,83.4,83.4,6.459661963696386,4.184268490190392,14.568507143396298,4.184268490190392,14.568507143396298,4.184268490190392,14.568507143396298,1.1583673498348623
61,507.5,10261.8,430.9,420.8,209.6,199.5,6.611256213114639,4.184268490190392,14.568507143396298,4.184268490190392,14.568507143396298,4.184268490190392,14.568507143396298,1.1692285288386206
62,21.4,10127.3,540.3,527.6999999999999,211.5,198.9,6.617375950755113,4.184268490190392,14.568507143396298,4.184268490190392,14.568507143396298,4.184268490190392,14.568507143396298,1.1588148476218465
63,480.8,10279.9,441.09999999999997,424.8,230.3,214.0,6.638917985005954,4.1632883447385325,10.675327820405547,4.1632883447385325,10.675327820405547,4.1632883447385325,10.675327820405547,1.1439588147705455
64,453.3,10310.4,398.5,385.20000000000005,207.6,194.29999999999998,6.620432456425521,4.1632883447385325,10.675327820405547,4.1632883447385325,10.675327820405547,4.1632883447385325,10.675327820405547,1.1383941068159398
65,32.1,10665.1,60.8,60.8,2.0,2.0,5.945219860663831,4.116904655989963,1.9673270010091424,4.162430482798035,3.341676307807893,4.183434361443212,4.2569576154322375,0.0
66,21.0,10333.5,312.5,312.5,99.7,99.7,6.477533347727088,4.184464494829822,19.91559647594031,4.184464494829822,19.91559647594031,4.184464494829822,19.91559647594031,1.2213102850395667
67,20.9,10139.0,536.3,518.8,253.70000000000002,236.20000000000002,6.7018805629691025,4.184464494829822,19.91559647594031,4.184464494829822,19.91559647594031,4.184464494829822,19.91559647594031,1.2031062978889062
68,21.1,10167.0,513.0,493.3,252.70000000000002,233.0,6.672631498720137,4.184464494829822,19.91559647594031,4.184464494829822,19.91559647594031,4.184464494829822,19.91559647594031,1.1897147112197684
69,21.4,10195.9,485.29999999999995,468.7,234.0,217.4,6.67664074597477,4.184245195937362,20.56322221005202,4.184245195937362,20.56322221005202,4.184245195937362,20.56322221005202,1.177422568842014
70,513.4,10278.199999999999,451.7,433.8,247.3,229.4,6.677614025426833,4.1076387907734055,8.092457373032175,4.1076387907734055,8.092457373032175,4.1076387907734055,8.092457373032175,1.158443027293818
71,133.7,10525.3,212.9,212.9,74.10000000000001,74.10000000000001,6.457979061768442,4.106683163690972,4.006314944977139,4.106683163690972,4.006314944977139,4.106683163690972,4.006314944977139,1.1567087516841796
