,CCCT,CVCT,V37_419,V38_419,V37_41,V38_41,Temperature,peak_v_arr1,peak_IC_arr1,peak_v_arr2,peak_IC_arr2,peak_v_arr3,peak_IC_arr3,Capacity
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3395.7,7080.7,3115.2000000000003,3022.0,2481.2000000000003,2388.0,26.756606170640403,3.9567802517118453,51.33250690521321,3.995767301231708,55.888505339047576,3.995767301231708,55.888505339047576,1.880637027686859
2,3392.1,7054.599999999999,3107.2,3005.9,2514.2999999999997,2413.0,26.78896518782561,3.850462196276383,22.370922849123623,3.9509717326301588,50.81903319008326,3.9926932189337023,54.02526444212215,1.8806626717011388
3,3394.7,6971.7,3114.1,3014.1,2522.0,2422.0,26.790949987534404,3.8533329156309803,21.73404238578868,3.949727321052183,51.289269183116666,3.9906021889714363,53.97447314732709,1.8807709009833444
4,3391.3,7075.2,3115.3,3016.2,2526.0,2426.8999999999996,26.726850930641444,3.855462413843955,21.534320178389763,3.9487371861351295,51.39109031427292,3.9902831487264345,53.73633564412217,1.8794508728285055
5,3395.2,7367.299999999999,3114.1000000000004,3013.2000000000003,2526.6000000000004,2425.7000000000003,26.620773999930954,3.850955346726756,21.54909934756886,3.9478684165004245,50.85489621861886,3.9900873361993234,53.31649866236577,1.8807003517117404
6,3369.4,7378.0,3104.8,3000.8,2526.9,2422.9,26.58924306987374,3.8454629643784304,22.097821932193447,3.947158468220783,50.80847403119249,3.98929324875798,52.887032189007776,1.8799352523566075
7,3384.0,6714.0,3105.7,3000.9,2531.6,2426.8,26.74846360058507,3.8439911151725585,22.050503908766217,3.945783625747733,50.622704044907245,3.987469117362715,52.56802463502687,1.88150881240388
8,3375.8,6744.0,3105.0,2998.8,2533.6,2427.4,26.803730158077013,3.842600474413218,21.97087987097835,3.9453692898066226,50.691494722848404,3.9883895949606916,52.94067281881767,1.8696907870385844
9,3387.0,6746.299999999999,3104.2000000000003,2998.3,2533.7000000000003,2427.8,26.78643062225572,3.84336320065773,21.58747817834064,3.9450963027105255,50.35677718600548,3.9889006789668238,52.59235827762764,1.870052380139199
10,3383.2,6705.9,3104.2999999999997,2999.1,2532.1,2426.9,26.717163571192394,3.8439676709273343,21.44718539765792,3.945214258915081,50.687906464637564,3.9885898887918065,52.626931422288926,1.8700442394188577
11,3375.5,6594.099999999999,3108.1,3005.2,2535.9,2433.0,26.780922573059726,3.9437033047599583,50.91503301872616,3.987612652818917,53.01369596761983,3.987612652818917,53.01369596761983,1.8596518987766364
12,3357.5,6552.299999999999,3093.6,2986.4,2530.6,2423.4,27.007028938797088,3.8397043749110544,21.394865046421927,3.9429882145097674,50.33920861907614,3.9865300614019494,51.654813147112044,1.8590746560862208
13,3356.8,7358.9,3088.2000000000003,2980.3,2527.2000000000003,2419.3,26.826630905506512,3.839274842738201,21.452745014285846,3.943316874187613,50.26590903789989,3.9871627704470076,52.02603200195004,1.8590084577709232
14,3356.7,6530.5,3091.7,2987.2,2526.2999999999997,2421.7999999999997,26.845102423271214,3.8424374893104156,21.07590941363677,3.9425890121612452,50.56601732331762,3.985559781166118,52.13484053189296,1.8593622586957048
15,3332.6,6634.0,3074.9,2968.2999999999997,2514.0,2407.3999999999996,26.64132190339396,3.839035053453314,21.32416712549446,3.943023638671977,50.129412617591605,3.986754330035582,51.92029246735882,1.8587355450601035
16,3326.1,6566.0,3070.3999999999996,2963.3999999999996,2510.3999999999996,2403.3999999999996,26.630410829604692,3.838069999849191,21.40241171658006,3.942963931555183,50.06435711400635,3.987099571531513,51.39601355971496,1.847817291322145
17,3326.6,6620.9,3071.4,2964.5,2510.9,2404.0,26.732842671781054,3.838547412446769,21.07363615073956,3.943038766524783,49.66211810222444,3.9873767724099474,51.34649303654389,1.8485252916137047
18,3311.0,6815.0,3061.4,2954.5,2503.3,2396.4,26.68061249572974,3.836734907584201,21.07197849016266,3.942366554234345,49.70572117366024,3.9869898227828426,51.37652714367675,1.848378951850034
19,3281.0,6969.2,3133.3,3056.3,2514.8,2437.8,25.345115156637892,3.86782841877289,25.421729221520422,3.9608460198078923,57.46345683372617,3.999264437786699,56.558857441797976,1.8807805437609768
20,3433.0,6819.799999999999,3192.9,3099.2,2597.9,2504.2,25.81811264335102,3.860832311542441,22.63501013244483,3.9487554216126983,56.50413278048277,3.988774809197114,58.02934870764115,1.88147215974436
21,3433.2,6802.799999999999,3188.2,3093.1,2603.0,2507.9,25.908545561555123,3.9469217560625487,56.473295870354605,3.988128171730151,57.06233795068684,3.988128171730151,57.06233795068684,1.8810954313244783
22,3402.3,6636.299999999999,3158.7000000000003,3060.0,2580.2000000000003,2481.5,25.457306030924418,3.853871486730983,23.022266174224704,3.9478297898715824,55.230777625939474,3.989065968012724,56.48612495515604,1.8710089649779995
23,3398.2,7348.4,3152.2000000000003,3053.9,2574.1,2475.7999999999997,25.208124224769332,3.8545368495344285,23.089065789856537,3.948600997886385,55.05349192116509,3.9896912444610253,56.54324676629243,1.8701995151941373
24,3405.1,6661.4,3153.6000000000004,3059.3,2573.6000000000004,2479.3,25.198908450122424,3.948380700454669,55.628595805731806,3.989710101584333,56.75707936852604,3.989710101584333,56.75707936852604,1.8706715362800983
25,3369.9,6666.599999999999,3134.6,3037.2,2558.2999999999997,2460.8999999999996,25.088377505443955,3.85413895965949,22.902391161170534,3.9485654414092664,54.784265912778665,3.9896659367256766,56.14702485246079,1.8596124644020169
26,3365.3,7222.299999999999,3130.7000000000003,3034.0,2554.1,2457.3999999999996,24.994883820641892,3.8551593933710975,22.88791249666219,3.9490337217236524,54.63387144188658,3.989762488539584,56.17245945575284,1.860033909718346
27,3346.8,7171.5,3118.0,3021.7999999999997,2543.6000000000004,2447.4,24.88975595599089,3.8552871362606536,22.672284229187234,3.9490336653527933,54.45087253526237,3.990888858914155,55.48569945687456,1.8591653109160768
